TIME,Discharge_Hoofdgemaal,Discharge_Sportlaan,Discharge_Emmastraat,Discharge_Kerkstraat,Precipitation,Temperature
2017-01-16 15:00:00,474.008,133.222,53.843,64.777,0.0,-6.5
2017-01-16 16:00:00,468.832,128.313,49.532,59.457,0.0,-6.8
2017-01-16 17:00:00,498.376,129.514,57.319,53.676,0.0,-6.8
2017-01-16 18:00:00,536.455,135.183,51.093,49.754,0.0,-6.5
2017-01-16 19:00:00,593.188,177.496,52.296,51.55,0.0,-6.5
2017-01-16 20:00:00,547.464,209.813,72.067,57.651,0.0,-6.5
2017-01-16 21:00:00,480.383,190.59,75.478,69.758,0.0,-6.2
2017-01-16 22:00:00,436.012,170.554,72.516,82.006,0.0,-5.9
2017-01-16 23:00:00,387.89,161.565,69.679,75.214,0.0,-6.0
2017-01-17 00:00:00,325.124,130.684,64.308,67.688,0.0,-6.2
2017-01-17 01:00:00,281.315,103.941,54.836,58.87,0.0,-6.4
2017-01-17 02:00:00,240.596,87.744,50.265,52.206,0.0,-6.1
2017-01-17 03:00:00,221.471,71.8,42.869,45.339,0.0,-5.7
2017-01-17 04:00:00,209.447,51.37,32.883,34.412,0.0,-5.5
2017-01-17 05:00:00,237.951,51.976,23.189,23.873,0.0,-5.4
2017-01-17 06:00:00,318.479,51.082,16.233,15.48,0.0,-5.3
2017-01-17 07:00:00,404.406,73.898,16.59,16.233,0.0,-4.8
2017-01-17 08:00:00,466.285,118.039,17.276,21.232,0.0,-4.1
2017-01-17 09:00:00,463.64,137.871,30.233,26.642,0.0,-4.0
2017-01-17 10:00:00,450.632,143.575,55.406,45.99,0.0,-3.8
2017-01-17 11:00:00,463.956,144.997,69.806,66.132,0.0,-4.0
2017-01-17 12:00:00,450.921,144.206,66.301,70.283,0.0,-4.1
2017-01-17 13:00:00,427.168,144.465,58.266,64.84,0.0,-4.6
2017-01-17 14:00:00,419.184,136.038,56.745,56.88,0.0,-4.6
2017-01-17 15:00:00,425.741,118.816,58.936,53.271,0.0,-4.6
2017-01-17 16:00:00,445.015,116.593,53.462,48.805,0.0,-4.6
2017-01-17 17:00:00,483.071,116.687,51.174,51.618,0.0,-4.8
2017-01-17 18:00:00,565.829,128.559,45.944,50.932,0.0,-4.7
2017-01-17 19:00:00,609.184,171.346,48.694,49.595,0.0,-5.4
2017-01-17 20:00:00,543.276,192.447,61.43,55.069,0.0,-5.8
2017-01-17 21:00:00,482.503,188.922,73.641,62.171,0.0,-5.7
2017-01-17 22:00:00,442.425,171.168,78.209,73.262,0.0,-5.6
2017-01-17 23:00:00,375.625,152.525,62.313,77.12,0.0,-5.4
2017-01-18 00:00:00,325.362,135.71,63.403,65.188,0.0,-5.7
2017-01-18 01:00:00,262.775,109.701,60.409,56.292,0.0,-5.3
2017-01-18 02:00:00,216.006,84.948,42.642,52.325,0.0,-5.4
2017-01-18 03:00:00,196.531,64.443,39.775,41.882,0.0,-5.3
2017-01-18 04:00:00,169.314,55.228,34.395,36.515,0.0,-5.0
2017-01-18 05:00:00,197.635,50.321,21.697,33.815,0.0,-4.5
2017-01-18 06:00:00,284.158,57.009,22.103,23.742,0.0,-4.4
2017-01-18 07:00:00,383.742,70.194,26.14,17.19,0.0,-3.7
2017-01-18 08:00:00,457.946,110.337,21.502,17.454,0.0,-2.6
2017-01-18 09:00:00,485.07,149.516,28.387,27.518,0.0,-2.3
2017-01-18 10:00:00,485.755,162.54,54.119,49.562,0.0,-2.3
2017-01-18 11:00:00,476.082,165.403,72.032,65.944,0.0,-2.5
2017-01-18 12:00:00,464.623,145.216,68.294,68.852,0.0,-2.5
2017-01-18 13:00:00,441.472,139.412,65.149,66.48,0.0,-2.6
2017-01-18 14:00:00,432.358,137.012,69.308,66.889,0.0,-2.8
2017-01-18 15:00:00,433.247,128.348,58.368,62.961,0.0,-2.9
2017-01-18 16:00:00,436.03,128.916,46.089,53.146,0.0,-2.9
2017-01-18 17:00:00,489.812,113.083,52.171,48.065,0.0,-3.4
2017-01-18 18:00:00,559.019,130.287,54.684,47.0,0.0,-3.5
2017-01-18 19:00:00,582.135,175.114,48.286,52.188,0.0,-2.8
2017-01-18 20:00:00,540.244,199.471,64.264,57.122,0.0,-2.6
2017-01-18 21:00:00,495.444,197.577,86.693,69.362,0.0,-2.8
2017-01-18 22:00:00,449.497,171.195,86.664,86.397,0.0,-2.4
2017-01-18 23:00:00,382.712,153.843,78.634,88.62,0.0,-3.2
2017-01-19 00:00:00,355.321,147.523,69.679,77.91,0.0,-4.5
2017-01-19 01:00:00,284.673,104.358,57.103,64.705,0.0,-5.2
2017-01-19 02:00:00,230.566,90.65,49.88,59.465,0.0,-5.0
2017-01-19 03:00:00,217.664,66.205,41.659,43.374,0.0,-4.5
2017-01-19 04:00:00,207.227,53.132,32.323,40.743,0.0,-2.7
2017-01-19 05:00:00,227.003,52.552,24.444,24.726,0.0,-2.3
2017-01-19 06:00:00,315.476,53.777,19.921,16.215,0.0,-1.3
2017-01-19 07:00:00,416.181,66.051,16.373,16.328,0.0,-0.1
2017-01-19 08:00:00,482.535,116.573,16.259,23.024,0.0,0.0
2017-01-19 09:00:00,496.964,148.072,28.247,25.646,0.0,2.2
2017-01-19 10:00:00,487.112,148.674,53.84,45.028,0.0,2.0
2017-01-19 11:00:00,487.705,147.151,70.653,63.07,0.0,1.6
2017-01-19 12:00:00,487.18,134.261,67.718,59.431,0.0,-0.6
2017-01-19 13:00:00,472.166,120.956,63.962,66.258,0.0,-1.9
2017-01-19 14:00:00,464.317,120.632,55.85,61.916,0.0,-2.6
2017-01-19 15:00:00,450.356,118.627,48.696,55.214,0.0,-3.6
2017-01-19 16:00:00,451.726,107.042,54.811,53.156,0.0,-4.5
2017-01-19 17:00:00,492.051,105.935,50.214,45.87,0.0,-4.5
2017-01-19 18:00:00,548.38,132.19,38.96,44.497,0.0,-4.8
2017-01-19 19:00:00,504.182,157.38,45.277,45.274,0.0,-5.0
2017-01-19 20:00:00,468.142,171.202,60.564,54.744,0.0,-5.8
2017-01-19 21:00:00,478.972,165.716,70.981,67.159,0.0,-5.9
2017-01-19 22:00:00,450.711,143.484,76.762,73.215,0.0,-6.1
2017-01-19 23:00:00,406.246,137.863,64.498,72.801,0.0,-6.2
2017-01-20 00:00:00,326.911,122.332,59.228,58.109,0.0,-6.4
2017-01-20 01:00:00,279.859,93.944,58.471,57.275,0.0,-6.3
2017-01-20 02:00:00,254.389,68.067,42.737,53.39,0.0,-6.6
2017-01-20 03:00:00,225.933,59.573,45.594,50.31,0.0,-6.8
2017-01-20 04:00:00,206.807,51.35,33.461,33.787,0.0,-6.7
2017-01-20 05:00:00,238.511,38.833,24.026,32.179,0.0,-4.7
2017-01-20 06:00:00,287.42,47.249,16.168,24.452,0.0,-1.2
2017-01-20 07:00:00,407.013,64.934,16.816,16.282,0.0,0.5
2017-01-20 08:00:00,469.96,101.584,26.005,16.557,0.0,2.1
2017-01-20 09:00:00,523.039,130.366,35.772,26.939,0.0,2.7
2017-01-20 10:00:00,553.588,144.719,45.339,43.574,0.0,3.1
2017-01-20 11:00:00,529.505,147.89,63.336,57.372,0.0,1.8
2017-01-20 12:00:00,498.76,149.536,64.543,64.775,0.0,0.7
2017-01-20 13:00:00,496.826,135.999,58.148,59.93,0.0,0.3
2017-01-20 14:00:00,479.504,124.768,62.348,55.018,0.0,0.1
2017-01-20 15:00:00,448.811,120.481,59.351,56.436,0.0,0.5
2017-01-20 16:00:00,435.878,120.124,55.5,57.026,0.0,0.9
2017-01-20 17:00:00,450.356,119.235,51.676,54.026,0.0,1.1
2017-01-20 18:00:00,515.735,123.385,51.537,49.491,0.0,0.9
2017-01-20 19:00:00,527.249,142.245,52.181,52.653,0.0,0.7
2017-01-20 20:00:00,479.853,174.504,60.385,60.82,0.0,1.0
2017-01-20 21:00:00,412.51,170.11,72.548,64.666,0.0,0.7
2017-01-20 22:00:00,359.598,136.523,71.566,71.907,0.0,1.0
2017-01-20 23:00:00,342.644,111.046,65.336,72.581,0.0,1.1
2017-01-21 00:00:00,309.324,104.24,53.257,61.574,0.0,1.2
2017-01-21 01:00:00,284.097,94.237,50.624,51.03,0.0,1.8
2017-01-21 02:00:00,237.65,75.05,44.602,46.041,0.0,1.6
2017-01-21 03:00:00,202.317,68.556,33.54,39.452,0.0,1.6
2017-01-21 04:00:00,205.957,49.755,32.966,32.733,0.0,1.7
2017-01-21 05:00:00,191.775,35.499,25.5,33.462,0.0,1.9
2017-01-21 06:00:00,209.203,40.582,17.469,26.001,0.0,2.6
2017-01-21 07:00:00,280.703,46.714,17.332,17.332,0.0,3.1
2017-01-21 08:00:00,384.592,58.223,17.543,17.543,0.0,3.4
2017-01-21 09:00:00,507.235,92.494,26.652,17.373,0.0,3.7
2017-01-21 10:00:00,617.624,142.408,43.34,27.291,0.0,3.7
2017-01-21 11:00:00,655.276,186.618,60.466,52.876,0.0,3.2
2017-01-21 12:00:00,644.339,201.731,80.277,74.952,0.0,2.4
2017-01-21 13:00:00,636.972,184.07,89.091,79.431,0.0,1.5
2017-01-21 14:00:00,584.598,164.801,90.924,93.626,0.0,0.4
2017-01-21 15:00:00,501.869,169.665,97.587,101.924,0.0,0.3
2017-01-21 16:00:00,500.003,152.858,93.556,88.569,0.0,0.3
2017-01-21 17:00:00,515.339,142.353,79.542,86.427,0.0,-0.8
2017-01-21 18:00:00,520.658,153.994,72.214,78.734,0.0,-1.0
2017-01-21 19:00:00,558.452,172.474,73.113,72.716,0.0,-1.2
2017-01-21 20:00:00,508.006,198.364,79.808,76.192,0.0,-1.9
2017-01-21 21:00:00,439.332,187.681,80.585,78.455,0.0,-2.2
2017-01-21 22:00:00,410.827,148.814,75.291,77.778,0.0,-2.8
2017-01-21 23:00:00,373.455,129.806,68.194,70.309,0.0,-3.6
2017-01-22 00:00:00,359.055,118.559,57.914,66.557,0.0,-3.7
2017-01-22 01:00:00,324.863,97.141,45.7,52.099,0.0,-3.5
2017-01-22 02:00:00,271.74,77.963,41.611,38.294,0.0,-4.3
2017-01-22 03:00:00,251.19,67.917,37.799,43.429,0.0,-4.8
2017-01-22 04:00:00,224.176,57.36,35.386,43.192,0.0,-4.5
2017-01-22 05:00:00,215.26,42.999,34.756,35.947,0.0,-2.8
2017-01-22 06:00:00,199.473,39.121,22.454,27.589,0.0,-1.1
2017-01-22 07:00:00,237.432,39.69,17.008,24.929,0.0,0.0
2017-01-22 08:00:00,342.293,41.897,17.39,17.39,0.0,0.5
2017-01-22 09:00:00,484.013,77.692,17.996,16.494,0.0,1.5
2017-01-22 10:00:00,593.85,133.448,25.862,16.433,0.0,2.7
2017-01-22 11:00:00,631.776,155.965,42.823,28.26,0.0,1.4
2017-01-22 12:00:00,624.946,159.948,59.236,52.107,0.0,-0.4
2017-01-22 13:00:00,590.359,156.514,82.114,73.354,0.0,-1.9
2017-01-22 14:00:00,530.929,149.833,92.931,91.166,0.0,-2.7
2017-01-22 15:00:00,502.745,139.83,79.973,87.561,0.0,-3.4
2017-01-22 16:00:00,489.998,115.682,72.714,75.974,0.0,-3.6
2017-01-22 17:00:00,470.784,109.591,65.884,69.375,0.0,-4.3
2017-01-22 18:00:00,507.225,108.4,59.445,61.28,0.0,-4.8
2017-01-22 19:00:00,539.374,107.728,53.815,57.742,0.0,-5.8
2017-01-22 20:00:00,498.006,135.287,65.594,53.011,0.0,-6.1
2017-01-22 21:00:00,446.506,129.034,68.144,62.618,0.0,-5.0
2017-01-22 22:00:00,402.178,110.656,56.199,72.754,0.0,-4.2
2017-01-22 23:00:00,352.68,118.519,62.726,65.924,0.0,-4.2
2017-01-23 00:00:00,308.047,106.82,51.049,50.575,0.0,-3.5
2017-01-23 01:00:00,271.825,71.913,45.238,48.691,0.0,-3.4
2017-01-23 02:00:00,246.57,58.948,44.192,45.234,0.0,-2.8
2017-01-23 03:00:00,223.097,53.589,38.057,34.94,0.0,-2.6
2017-01-23 04:00:00,201.084,44.075,31.946,34.648,0.0,-2.8
2017-01-23 05:00:00,214.919,44.29,18.532,30.34,0.0,-2.4
2017-01-23 06:00:00,293.433,44.993,15.067,21.052,0.0,-1.9
2017-01-23 07:00:00,397.136,48.569,15.925,15.925,0.0,-0.3
2017-01-23 08:00:00,457.158,86.186,25.291,16.548,0.0,0.7
2017-01-23 09:00:00,493.961,131.535,35.012,25.295,0.0,2.0
2017-01-23 10:00:00,517.027,144.003,47.54,36.519,0.0,1.7
2017-01-23 11:00:00,495.387,151.206,60.111,55.697,0.0,1.5
2017-01-23 12:00:00,467.569,153.077,67.825,71.09,0.0,1.2
2017-01-23 13:00:00,442.861,140.276,72.478,63.194,0.0,0.8
2017-01-23 14:00:00,420.123,126.125,59.528,66.367,0.0,0.7
2017-01-23 15:00:00,398.698,122.732,53.993,66.31,0.0,0.6
2017-01-23 16:00:00,407.312,121.331,59.136,56.503,0.0,0.4
2017-01-23 17:00:00,470.811,117.377,57.484,58.719,0.0,0.4
2017-01-23 18:00:00,538.333,127.326,56.633,49.882,0.0,0.3
2017-01-23 19:00:00,560.984,167.898,52.711,47.985,0.0,0.2
2017-01-23 20:00:00,531.967,186.545,60.965,60.079,0.0,0.1
2017-01-23 21:00:00,477.258,176.983,76.342,69.541,0.0,0.1
2017-01-23 22:00:00,410.505,156.468,70.369,80.381,0.1,0.1
2017-01-23 23:00:00,362.966,144.015,68.357,74.782,0.1,0.0
2017-01-24 00:00:00,324.532,132.435,67.408,62.87,0.0,0.0
2017-01-24 01:00:00,256.018,94.007,58.252,55.987,0.0,0.1
2017-01-24 02:00:00,226.214,61.472,48.354,52.206,0.0,0.1
2017-01-24 03:00:00,214.276,56.628,41.716,50.547,0.0,0.1
2017-01-24 04:00:00,190.648,52.455,30.447,38.931,0.0,0.1
2017-01-24 05:00:00,222.007,42.114,25.15,25.587,0.0,0.1
2017-01-24 06:00:00,297.099,40.186,24.02,18.333,0.0,0.2
2017-01-24 07:00:00,402.757,53.62,16.147,15.772,0.0,0.5
2017-01-24 08:00:00,465.623,94.478,17.309,23.954,0.0,0.6
2017-01-24 09:00:00,483.503,125.236,30.838,26.587,0.0,0.9
2017-01-24 10:00:00,490.652,129.056,49.874,41.321,0.0,1.1
2017-01-24 11:00:00,480.562,138.618,63.254,59.174,0.0,1.0
2017-01-24 12:00:00,461.723,135.746,66.765,62.02,0.0,0.8
2017-01-24 13:00:00,443.211,121.44,61.837,58.433,0.0,0.7
2017-01-24 14:00:00,418.936,125.41,53.848,54.201,0.0,0.5
2017-01-24 15:00:00,407.72,114.746,45.109,55.731,0.0,0.6
2017-01-24 16:00:00,419.663,106.2,51.07,48.175,0.0,0.5
2017-01-24 17:00:00,456.535,108.501,56.567,48.447,0.0,0.5
2017-01-24 18:00:00,525.033,124.386,46.98,54.169,0.0,0.5
2017-01-24 19:00:00,546.874,161.239,50.172,47.055,0.0,0.3
2017-01-24 20:00:00,524.941,178.254,62.235,51.985,0.0,0.5
2017-01-24 21:00:00,498.388,166.511,72.993,74.761,0.0,0.4
2017-01-24 22:00:00,477.226,161.595,83.392,72.993,0.0,0.3
2017-01-24 23:00:00,383.381,139.267,70.563,74.209,0.0,0.3
2017-01-25 00:00:00,340.661,110.44,65.329,65.528,0.0,-0.7
2017-01-25 01:00:00,270.371,92.617,57.917,61.904,0.0,-1.7
2017-01-25 02:00:00,233.173,74.356,46.002,49.441,0.0,-2.9
2017-01-25 03:00:00,221.834,53.742,36.502,36.846,0.0,-3.2
2017-01-25 04:00:00,217.358,50.457,31.663,35.234,0.0,-3.2
2017-01-25 05:00:00,244.634,49.552,28.44,31.832,0.0,-3.4
2017-01-25 06:00:00,298.786,32.693,23.398,20.921,0.0,-3.2
2017-01-25 07:00:00,396.044,48.438,16.069,15.615,0.0,-2.6
2017-01-25 08:00:00,461.285,93.363,17.854,16.069,0.0,-2.1
2017-01-25 09:00:00,511.461,119.918,29.728,28.297,0.0,-2.1
2017-01-25 10:00:00,524.574,143.164,43.162,40.068,0.0,-1.3
2017-01-25 11:00:00,470.421,142.745,23.281,32.719,0.0,-0.9
2017-01-25 12:00:00,434.372,128.577,62.423,59.86,0.0,-0.8
2017-01-25 13:00:00,437.775,126.064,97.26,79.939,0.0,-0.5
2017-01-25 14:00:00,408.71,127.48,60.246,61.628,0.0,-0.4
2017-01-25 15:00:00,371.875,125.724,59.604,62.188,0.0,-1.7
2017-01-25 16:00:00,382.084,122.209,57.796,58.666,0.0,-1.9
2017-01-25 17:00:00,417.804,123.986,49.031,52.516,0.0,-2.2
2017-01-25 18:00:00,519.156,115.057,53.274,48.261,0.0,-2.6
2017-01-25 19:00:00,562.256,150.581,53.962,49.919,0.0,-2.5
2017-01-25 20:00:00,513.909,192.68,60.745,59.957,0.0,-2.9
2017-01-25 21:00:00,490.787,181.801,74.934,70.841,0.0,-3.0
2017-01-25 22:00:00,442.897,149.465,81.053,74.54,0.0,-3.2
2017-01-25 23:00:00,376.279,145.311,71.378,72.135,0.0,-2.5
2017-01-26 00:00:00,302.821,130.755,58.689,74.598,0.0,-2.5
2017-01-26 01:00:00,267.811,94.538,59.558,65.46,0.0,-3.0
2017-01-26 02:00:00,217.442,78.908,45.032,45.89,0.0,-3.0
2017-01-26 03:00:00,186.905,57.034,38.189,37.436,0.0,-3.3
2017-01-26 04:00:00,198.462,40.884,32.434,36.884,0.0,-3.1
2017-01-26 05:00:00,211.586,42.459,25.661,31.15,0.0,-2.2
2017-01-26 06:00:00,276.145,39.54,23.256,19.938,0.0,-1.0
2017-01-26 07:00:00,392.954,53.255,16.987,15.63,0.0,-0.4
2017-01-26 08:00:00,455.165,92.78,16.846,15.639,0.0,0.4
2017-01-26 09:00:00,479.951,135.055,29.823,26.752,0.0,0.7
2017-01-26 10:00:00,473.656,139.855,41.912,38.691,0.0,0.9
2017-01-26 11:00:00,473.566,138.466,56.597,52.837,0.0,0.8
2017-01-26 12:00:00,460.501,129.087,65.277,63.547,0.0,0.1
2017-01-26 13:00:00,419.34,125.456,63.892,60.338,0.0,-1.0
2017-01-26 14:00:00,403.414,121.669,56.281,60.956,0.0,-1.0
2017-01-26 15:00:00,394.087,109.034,49.343,57.383,0.0,-1.3
2017-01-26 16:00:00,413.936,115.503,54.772,46.065,0.0,-1.7
2017-01-26 17:00:00,450.658,112.016,51.044,46.93,0.0,-2.1
2017-01-26 18:00:00,510.174,113.234,41.474,49.89,0.0,-2.6
2017-01-26 19:00:00,554.938,142.093,46.435,43.378,0.0,-2.7
2017-01-26 20:00:00,535.427,164.784,61.196,48.598,0.0,-3.2
2017-01-26 21:00:00,479.125,160.538,70.702,65.74,0.0,-3.4
2017-01-26 22:00:00,440.034,148.733,70.894,73.954,0.0,-3.5
2017-01-26 23:00:00,396.726,131.864,61.985,70.455,0.0,-3.5
2017-01-27 00:00:00,324.691,122.046,52.415,57.795,0.0,-4.1
2017-01-27 01:00:00,272.158,101.242,54.681,52.677,0.0,-4.5
2017-01-27 02:00:00,251.172,68.527,50.673,54.396,0.0,-5.1
2017-01-27 03:00:00,215.649,48.057,35.677,43.904,0.0,-4.6
2017-01-27 04:00:00,186.424,47.028,32.504,34.058,0.0,-3.7
2017-01-27 05:00:00,221.299,36.048,24.412,23.851,0.0,-2.6
2017-01-27 06:00:00,286.986,31.303,16.24,16.635,0.0,-0.5
2017-01-27 07:00:00,378.785,55.329,16.321,19.7,0.0,0.9
2017-01-27 08:00:00,452.896,97.49,17.291,24.503,0.0,3.5
2017-01-27 09:00:00,484.775,124.522,26.852,22.583,0.0,4.8
2017-01-27 10:00:00,508.02,142.684,49.991,36.13,0.0,4.3
2017-01-27 11:00:00,483.385,155.361,68.828,58.804,0.0,4.0
2017-01-27 12:00:00,475.979,141.819,69.015,65.569,0.0,1.8
2017-01-27 13:00:00,481.113,131.634,61.286,69.745,0.0,1.0
2017-01-27 14:00:00,449.165,123.474,57.948,66.816,0.0,1.6
2017-01-27 15:00:00,440.896,110.074,57.639,58.354,0.0,1.0
2017-01-27 16:00:00,461.674,116.228,59.15,56.67,0.0,1.2
2017-01-27 17:00:00,476.957,123.337,48.844,49.14,0.0,1.5
2017-01-27 18:00:00,503.473,124.622,46.008,47.239,0.0,0.1
2017-01-27 19:00:00,516.643,145.455,58.943,53.058,0.0,0.1
2017-01-27 20:00:00,494.296,159.27,65.749,56.291,0.0,0.8
2017-01-27 21:00:00,456.96,147.684,67.908,63.346,0.0,0.8
2017-01-27 22:00:00,415.718,126.4,65.693,74.821,0.0,1.2
2017-01-27 23:00:00,381.991,106.316,62.604,70.705,0.0,1.2
2017-01-28 00:00:00,346.304,94.421,56.962,51.144,0.0,1.5
2017-01-28 01:00:00,292.052,91.736,49.058,51.221,0.0,1.8
2017-01-28 02:00:00,259.869,70.376,43.754,48.441,0.0,1.1
2017-01-28 03:00:00,233.515,57.024,44.026,42.872,0.0,0.6
2017-01-28 04:00:00,216.921,51.218,38.512,42.45,0.0,1.5
2017-01-28 05:00:00,213.901,42.257,24.18,35.27,0.0,1.5
2017-01-28 06:00:00,223.205,38.196,25.487,24.749,0.0,3.6
2017-01-28 07:00:00,277.108,33.975,25.791,17.002,0.0,5.9
2017-01-28 08:00:00,391.245,54.096,16.521,17.458,0.0,6.0
2017-01-28 09:00:00,520.897,86.057,15.841,18.072,0.0,6.1
2017-01-28 10:00:00,598.411,132.772,28.405,25.58,0.0,6.2
2017-01-28 11:00:00,639.534,187.175,58.102,48.194,0.0,5.6
2017-01-28 12:00:00,594.693,201.509,85.152,68.648,0.0,4.0
2017-01-28 13:00:00,542.563,185.919,88.602,86.288,0.0,5.3
2017-01-28 14:00:00,508.672,172.693,87.359,95.429,0.0,5.4
2017-01-28 15:00:00,485.812,161.728,88.041,90.26,0.0,5.1
2017-01-28 16:00:00,470.452,157.106,78.958,79.424,0.0,4.7
2017-01-28 17:00:00,464.792,143.893,69.566,72.882,0.0,4.6
2017-01-28 18:00:00,493.501,145.225,72.615,71.085,0.0,5.2
2017-01-28 19:00:00,533.011,162.486,72.393,70.533,0.0,5.4
2017-01-28 20:00:00,496.978,162.242,71.87,73.87,0.0,5.2
2017-01-28 21:00:00,414.003,160.215,78.025,76.49,0.0,4.8
2017-01-28 22:00:00,376.347,131.564,75.892,82.517,0.0,4.3
2017-01-28 23:00:00,366.287,107.072,67.514,74.683,0.0,3.3
2017-01-29 00:00:00,352.072,115.538,58.66,55.273,0.0,3.7
2017-01-29 01:00:00,302.504,93.421,47.052,47.766,0.0,3.7
2017-01-29 02:00:00,260.951,69.321,41.537,46.994,0.0,3.5
2017-01-29 03:00:00,231.211,61.75,42.863,40.98,0.4,3.9
2017-01-29 04:00:00,216.973,40.776,34.895,38.17,0.2,3.5
2017-01-29 05:00:00,209.058,37.529,30.455,33.266,0.0,4.5
2017-01-29 06:00:00,303.51,35.285,22.891,28.976,0.0,4.7
2017-01-29 07:00:00,480.897,46.44,15.203,23.034,0.0,5.0
2017-01-29 08:00:00,568.901,100.996,17.32,16.081,0.0,5.0
2017-01-29 09:00:00,590.28,151.932,42.034,25.78,0.0,5.3
2017-01-29 10:00:00,623.337,174.132,64.908,49.412,0.0,5.3
2017-01-29 11:00:00,651.976,174.69,66.461,65.091,0.0,5.3
2017-01-29 12:00:00,634.754,162.38,76.282,73.322,0.0,4.8
2017-01-29 13:00:00,595.607,156.267,95.468,85.475,0.0,4.6
2017-01-29 14:00:00,558.141,155.249,95.69,96.32,0.0,4.5
2017-01-29 15:00:00,528.051,142.417,82.318,86.459,0.0,4.0
2017-01-29 16:00:00,485.748,127.644,79.23,79.221,0.0,4.1
2017-01-29 17:00:00,479.539,109.651,67.878,74.439,0.0,3.5
2017-01-29 18:00:00,513.123,112.171,57.158,65.56,0.0,3.6
2017-01-29 19:00:00,513.367,124.287,58.381,62.448,0.0,3.3
2017-01-29 20:00:00,479.753,133.399,64.3,59.033,0.0,3.4
2017-01-29 21:00:00,433.033,128.548,69.683,61.802,0.5,3.3
2017-01-29 22:00:00,415.357,105.549,61.793,65.859,0.3,2.9
2017-01-29 23:00:00,384.898,107.917,59.821,65.094,0.3,3.1
2017-01-30 00:00:00,337.636,95.464,50.453,53.654,0.9,3.3
2017-01-30 01:00:00,365.515,82.016,44.753,51.891,2.5,3.3
2017-01-30 02:00:00,478.718,94.54,44.531,45.273,2.2,3.3
2017-01-30 03:00:00,893.131,113.462,46.492,42.216,0.5,3.3
2017-01-30 04:00:00,1798.304,247.485,63.97,51.502,0.9,3.4
2017-01-30 05:00:00,2591.205,483.775,101.038,65.581,0.9,3.9
2017-01-30 06:00:00,2597.497,701.244,217.57,152.525,0.6,4.2
2017-01-30 07:00:00,1999.915,784.363,357.365,300.992,0.4,4.4
2017-01-30 08:00:00,1574.266,705.535,383.993,392.11,0.4,4.6
2017-01-30 09:00:00,1394.224,629.432,319.681,353.739,0.2,4.5
2017-01-30 10:00:00,1247.529,553.008,286.869,290.243,0.0,3.8
2017-01-30 11:00:00,1175.621,454.521,290.711,288.986,0.0,3.1
2017-01-30 12:00:00,1004.845,396.739,253.075,277.098,0.0,2.9
2017-01-30 13:00:00,795.002,345.788,207.678,228.515,0.0,2.6
2017-01-30 14:00:00,638.643,275.989,189.729,197.098,0.0,2.5
2017-01-30 15:00:00,545.905,204.996,171.9,180.764,0.0,2.8
2017-01-30 16:00:00,524.017,168.594,152.298,164.29,0.0,2.8
2017-01-30 17:00:00,554.844,148.87,123.025,135.102,0.0,2.8
2017-01-30 18:00:00,578.308,147.819,104.796,108.95,0.0,2.8
2017-01-30 19:00:00,578.809,192.661,106.212,104.852,0.0,3.1
2017-01-30 20:00:00,562.392,210.881,107.859,104.304,0.0,2.8
2017-01-30 21:00:00,516.124,179.937,111.874,113.477,0.0,2.8
2017-01-30 22:00:00,457.354,155.811,120.795,119.726,0.0,2.7
2017-01-30 23:00:00,402.616,151.5,118.533,122.116,0.0,2.4
2017-01-31 00:00:00,353.493,139.398,105.948,111.726,0.0,2.5
2017-01-31 01:00:00,298.799,98.787,79.59,90.841,0.0,2.7
2017-01-31 02:00:00,256.543,67.622,53.88,64.454,0.0,2.6
2017-01-31 03:00:00,245.612,61.0,43.877,50.732,0.0,2.4
2017-01-31 04:00:00,248.832,53.027,37.457,43.665,0.0,2.5
2017-01-31 05:00:00,259.662,42.107,25.961,25.822,0.0,2.5
2017-01-31 06:00:00,307.45,50.484,15.854,24.334,0.0,2.2
2017-01-31 07:00:00,391.159,54.556,15.922,24.443,0.0,2.6
2017-01-31 08:00:00,496.644,113.441,28.479,17.729,0.0,3.2
2017-01-31 09:00:00,530.126,145.576,40.075,29.884,0.0,3.2
2017-01-31 10:00:00,509.203,137.899,50.148,42.577,0.0,3.1
2017-01-31 11:00:00,525.112,145.85,68.376,63.101,0.0,3.1
2017-01-31 12:00:00,532.324,141.849,68.07,66.568,0.0,2.7
2017-01-31 13:00:00,481.718,133.516,54.559,55.459,0.0,2.0
2017-01-31 14:00:00,438.689,127.253,51.921,62.639,0.0,2.0
2017-01-31 15:00:00,436.865,119.618,55.834,54.072,0.0,2.2
2017-01-31 16:00:00,454.874,112.648,52.192,47.088,0.0,2.1
2017-01-31 17:00:00,506.251,114.01,46.923,53.295,0.0,2.1
2017-01-31 18:00:00,572.698,126.013,46.254,49.62,0.0,2.2
2017-01-31 19:00:00,614.994,160.585,48.37,42.13,0.0,2.2
2017-01-31 20:00:00,569.446,178.352,64.804,55.407,0.0,2.1
2017-01-31 21:00:00,516.752,168.439,77.563,77.395,0.0,1.9
2017-01-31 22:00:00,493.902,158.608,76.102,77.766,0.0,2.0
2017-01-31 23:00:00,417.217,145.903,73.546,71.249,0.0,0.9
2017-02-01 00:00:00,342.361,120.602,65.997,66.788,0.0,1.0
2017-02-01 01:00:00,304.52,85.069,49.017,58.423,0.0,1.6
